r_nsa,r_necklen,r_neckhead,r_headoff,r_lt,r_shaftax,r_headr
34.685427893261455,40.9043497070495,0.7545130301577391,-46.85702970297027,15.15428571428572,1.7713666333870053,27.106456795383643
31.601674167579574,47.517503539084785,0.8962567985393866,52.014960978450816,16.04571428571428,3.783287968909325,26.508866441249427
17.732942232756358,24.909830692472845,0.4415637295479351,-20.885163640027063,27.516923076923074,14.18342636633755,28.20638225650358
31.197041544539452,20.968631739419195,0.41926531660230365,21.175804492692617,31.25538461538461,17.934636460135035,25.006399181009648
25.39419088537011,48.15752219110735,1.023636948829347,37.74756961929888,65.42857142857142,30.368997082355886,23.52275494069519
18.04081875767636,48.656810865034295,1.1473110466928609,-29.314056662690266,66.54285714285713,28.81779484868077,21.20471645648675
23.715988588689427,55.47663724840892,0.9180530986734337,42.314251586922346,11.204081632653054,5.753853306378544,30.214285714285715
29.07139313087301,72.17673331900697,1.213233571354398,-54.008379232881225,14.987755102040818,1.1125277340506283,29.745605060380992
37.52039098088917,35.15934331047768,0.6658966536075319,48.18913043478259,15.400000000000011,0.4585206972116256,26.4
41.46229464916323,35.71769182161318,0.6536571052321367,-51.62207175034374,16.450680272108848,3.6081341633802144,27.32142857142857
4.964413188265931,62.70743553312773,1.4123296291244984,-26.850913979654337,37.440000000000005,12.613273335845923,22.2
38.13766994802089,29.07638972200285,0.6400827746426971,31.621914115550144,35.55428571428572,18.238653991980254,22.712991876897238
20.765043513986424,35.96312781782811,0.6926650714382725,-21.767132650309144,34.70704225352112,16.281470148132254,25.959969183340725
26.704864899908152,38.7512313011448,0.7520103227658353,24.78780988688834,28.884507042253517,11.559027293479797,25.765092664300663
16.0965800764114,27.215565732810358,0.5732960499728756,-7.9101352686299204,35.76842105263158,25.180912860229327,23.736048533822977
20.907068763292983,24.214217851775988,0.5120395078302927,1.6518794300112403,30.221052631578953,27.433119254650173,23.644872594285637
32.02236034374682,47.220753664418304,0.9527131394271083,-46.82103669190444,18.857142857142858,2.8374398189435714,24.782251713676057
30.38441337733685,46.88409345347239,0.9260496581270539,49.50340286455832,16.174285714285713,3.467182628989527,25.314027731674784
