foreign_count,foreign_area,foreign_max_area,foreign_compactness,foreign_top,foreign_peak_rel,foreign_asym,foreign_elong_max,foreign_elong_count,foreign_area_left,foreign_area_right,image_uid
1.0,0.008402641878669275,0.008402641878669275,0.5180995475113123,0.7019401407748599,0.9554496864219765,1.0,1.8110009563665002,0.0,0.008402641878669275,0.0,1.2.643.5.1.13.13.12.2.77.8252.10101410111513000809081215030802
1.0,0.002577319587628866,0.002577319587628866,0.7401315789473685,0.02730813287514311,0.8459790832793231,1.0,1.2666894975086243,0.0,0.0,0.002577319587628866,1.2.643.5.1.13.13.12.2.77.8252.05011012001311141515001115080104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02120211101306000510080011031411
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00070615051510041500030210150312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04131001000110131311121304090609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.01120903030308120114061013030505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15101108070415081206070914081510
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03010603150012061509030005111300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09031307051100020212010511060414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02051208030605070510050510081213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09061112071413071402070608030006
6.0,0.0020634920634920637,0.000783068783068783,1.0,0.9822822822822823,0.9070449898776398,0.4461538461538462,5.770290547952011,6.0,0.0005714285714285715,0.001492063492063492,1.2.643.5.1.13.13.12.2.77.8252.06030210110500061108030910090908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06051510010614000404080600020603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13110800060502010303101404091303
1.0,0.0002944269190325973,0.0002944269190325973,0.7,0.011942316358720118,0.7879169480916162,1.0,2.080264358660802,0.0,0.0,0.0002944269190325973,1.2.643.5.1.13.13.12.2.77.8252.02001209000515050108060411111311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12031014110715041000030602140501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12130902030702050210110604020115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11081308031311040302130506061304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.01011201030601080312040805131303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06030606140315081407041104141012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15091411140404110408151008030010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13000009090006001202001212051006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12100615051100140712150704150801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.01080011050715071510151108031409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07090609050707040704081509101500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05010011080903070300131415001403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11140100091110050501140207060912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15080906090913051107110915140103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02060612071110031306070811070605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02141512030209141106060309030501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12021011000615031102060001101203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090901030412121214030908040015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09040806151211060704090912150608
1.0,0.0004685835995740149,0.0004685835995740149,0.676923076923077,0.04944815567818772,0.7866666666666666,1.0,3.3297186039521356,1.0,0.0,0.0004685835995740149,1.2.643.5.1.13.13.12.2.77.8252.05140704131104071313121101000313
2.0,0.000649895178197065,0.0004088050314465409,0.65,0.9935494275116916,0.8537219211393516,1.0,3.4410772363248623,1.0,0.000649895178197065,0.0,1.2.643.5.1.13.13.12.2.77.8252.10011315050807060809100706050011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04030803131507080109070101120910
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09020610121102091006070609000414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03121103130007121510030803050514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09030700121011131209150303151015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07070904150315000704031208001011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02120204101515130306021007150210
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02000306061002040514101500000812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.01130904120915050401031210031001
1.0,0.0004238258877434135,0.0004238258877434135,0.6851851851851852,0.014395839138107047,0.8317349341607863,1.0,1.810654935745104,0.0,0.0004238258877434135,0.0,1.2.643.5.1.13.13.12.2.77.8252.06061007030610120805010913100711
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13110108131113110013070512051310
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04091012040015061107090014081504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02060903061507111201080601150903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02080414020805070003121215081311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12111312010203070900101115051015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14120712151005010200040708001308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05030701101012140702110704000714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05001409080504151204111500000514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.08110803070615141513021414111001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090208061115110101131315120813
1.0,0.003637316561844864,0.003637316561844864,0.6286231884057971,0.030875609446649688,0.8849951850043403,1.0,1.2427028354886158,0.0,0.003637316561844864,0.0,1.2.643.5.1.13.13.12.2.77.8252.15141302131508150312140605060212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00030605020706130003080307080701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07150610130411050211021514011106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02031401091510001200041308031003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03010404051000131408111209140108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06080100090802110008000311010501
1.0,0.00024338624338624337,0.00024338624338624337,0.92,0.12643202208419602,1.033460203953053,1.0,1.0083858910472507,0.0,0.0,0.00024338624338624337,1.2.643.5.1.13.13.12.2.77.8252.07120809010109050202061111011110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02030504060005060505040905021305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06001210040802120801060507001509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07081506021006111207090213090701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02060605151213121009151302130207
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07101010011513020401030213080905
1.0,0.0012368972746331238,0.0012368972746331238,0.5462962962962963,0.013831148065238219,0.8821908734702124,1.0,1.9964568680133354,0.0,0.0012368972746331238,0.0,1.2.643.5.1.13.13.12.2.77.8252.05111111030105140803060510040613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10000615050107010300151404090301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11130315030911081202140406010814
1.0,0.0003249475890985325,0.0003249475890985325,0.6888888888888889,0.012882937715561038,0.8375204059934835,1.0,2.1033565714826366,0.0,0.0,0.0003249475890985325,1.2.643.5.1.13.13.12.2.77.8252.01011407000709010910090115010000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02091011000006010704070004091411
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13130501101110040009090201091209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03041015000108071402071509131313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00031305050707070014000611130907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09110310111109140609041514031010
2.0,0.002872117400419287,0.0023165618448637315,0.6883116883116883,0.03658328353111917,0.8792144126080452,1.0,2.8663358948072064,0.0,0.002872117400419287,0.0,1.2.643.5.1.13.13.12.2.77.8252.06151311061015011100110511080701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02050808061207030811150709091509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14130302090906050506100315000611
5.0,0.011278825995807129,0.005230607966457023,0.6666666666666666,0.07432244702078761,0.9905371559040429,0.03345724907063197,6.829168718203103,4.0,0.005828092243186583,0.005450733752620545,1.2.643.5.1.13.13.12.2.77.8252.11011500050713141305050211140308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05120913001500151408091003040415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07150713040501120002001009141410
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14111212050609060202121515040103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06060810060308150905140912050013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13130903011502030304101506090814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10041006131411151513070104110809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04050904100201141507070306131511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15101115041306031303150405131115
1.0,0.0008194716242661449,0.0008194716242661449,0.8375,0.43799836434267025,0.9824926320007582,1.0,1.2183774142544794,0.0,0.0,0.0008194716242661449,1.2.643.5.1.13.13.12.2.77.8252.06111209081313111015020309051508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04000607141411061507120106050309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04141409090807040100020211061514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07021003040810040809000711080701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02120204101515130306021007150210:rot+4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12071204070300150506091512141413:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06050309100102041203101101110913:fov_top
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12071204070300150506091512141413:ctl+1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15101115041306031303150405131115:ctl+1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06020510071406141308051102110806:rot-7.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00121200081108110912041503010000:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04030712110411040711120105080700:fov_right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10051211011505050506141504040101:ctl+0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15031208100010080909150509041308:ctl+1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.08120904010605130814050710080508:rot-2.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07151108041411120004040810151209:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13011105091309080008130511041109:fov_top
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03050413050004110015050414021412:ctl+1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02060612071110031306070811070605:ctl-2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00080112010710030607090609070409:rot+1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15001111061311011106030303001309:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.01130904120915050401031210031001:fov_left
1.0,0.0006414662084765178,0.0006414662084765178,0.7777777777777778,0.019207167403043734,0.8308823529411765,1.0,2.1990722282267092,0.0,0.0006414662084765178,0.0,1.2.643.5.1.13.13.12.2.77.8252.06061007030610120805010913100711:ctl-1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.02060903061507111201080601150903:ctl+1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03150209000513130305020013101408:rot+5.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15011410150513090204040606151204:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10000603030913050503020611051415:fov_bottom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.09070705131210061514041509120513:ctl-1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04070212140009090002060410031413:ctl-1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.13090607110001000310151006050113:rot+1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12111312010203070900101115051015:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03081500040505121009070211080902:fov_top
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07080813110202150000000512100700:ctl+0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090115120005000603040515131409:ctl+0.6
4.0,0.001903259726603575,0.0008307045215562566,0.9428571428571428,0.03146587868865547,0.8176515767502682,0.30386740331491713,5.381268931691902,1.0,0.0006624605678233438,0.0012407991587802313,1.2.643.5.1.13.13.12.2.77.8252.14110604050810020100071004090404:rot-0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12060607091105150404131215110908:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090208061115110101131315120813:fov_right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10051211011505050506141504040101:ctl-1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.08061201060114131102110802141411:ctl-0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14060403060314010506081209070311:rot-1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14030405080503070005090010011210:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090208061115110101131315120813:fov_top
1.0,0.000220125786163522,0.000220125786163522,0.875,0.010631925726265479,0.8078817827948208,1.0,1.5051002810113374,0.0,0.0,0.000220125786163522,1.2.643.5.1.13.13.12.2.77.8252.14131410040814100713070401091213:ctl-0.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04111300031205120703050100121209:ctl+1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03150209000513130305020013101408:rot+5.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07051313070907070603030815070904:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.03081500040505121009070211080902:fov_bottom
3.0,0.0013020833333333333,0.0008958333333333333,0.92,0.042187500000000044,0.8346951458905194,0.376,2.1074910296635316,0.0,0.00040625,0.0008958333333333333,1.2.643.5.1.13.13.12.2.77.8252.09030712140506070904071003000708:ctl+1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07120303070106110214090814060908:ctl-1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07080813110202150000000512100700:rot+6.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15011410150513090204040606151204:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06050309100102041203101101110913:fov_bottom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04131001000110131311121304090609:ctl+1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06120903051105150112061201080014:ctl-1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15001111061311011106030303001309:rot+6.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.00121200081108110912041503010000:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11120508121303130402081303070008:fov_right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.08001013010106001102020015031109:ctl+0.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.06070803110509120507010310141201:ctl+1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05060902130204131205041207051405:rot+4.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.08001013010106001102020015031109:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.12090208061115110101131315120813:fov_right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.15001111061311011106030303001309:ctl-1.3
1.0,0.008708414872798434,0.008708414872798434,0.5071225071225072,0.7163979529013391,0.9494623012297143,1.0,1.859823841502,0.0,0.008708414872798434,0.0,1.2.643.5.1.13.13.12.2.77.8252.10101410111513000809081215030802:ctl-1.9
3.0,0.00818086225026288,0.00398527865404837,0.8098290598290598,0.1039777208201893,0.8319330717387953,0.3033419023136247,2.0806813804791795,0.0,0.002849631966351209,0.005331230283911672,1.2.643.5.1.13.13.12.2.77.8252.07130015011404020601141211131000:rot+5.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.07150612000412081110110102150004:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.04070212140009090002060410031413:fov_top
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.14070208080209001506081402060503:ctl-1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.10081312010805021201100507060411:ctl+1.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.05100110120015150515030506140402:rot+7.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11011413051206050400150606100110:cut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2.643.5.1.13.13.12.2.77.8252.11050911061500091304001000100608:fov_bottom
1.0,0.00029782359679266895,0.00029782359679266895,0.7428571428571429,0.011895321173671647,0.8230072988104497,1.0,1.6262340146424088,0.0,0.00029782359679266895,0.0,1.2.643.5.1.13.13.12.2.77.8252.06061007030610120805010913100711:ctl+1.3
